release_date,title,website_title,cleaned_website_title,final_title
1968-04-24,yours_mine_and_ours,yours_mine_and_ours,yours_mine_and_ours,yours_mine_and_ours
2005-05-13,kicking__screaming,https://www.rottentomatoes.com/m/kicking__screaming,kicking_and_screaming,kicking_and_screaming
2005-01-15,the_hitchhikers_guide_to_the_galaxy,https://www.rottentomatoes.com/m/the_hitchhikers_guide_to_the_galaxy,hitchhikers_guide_to_the_galaxy,hitchhikers_guide_to_the_galaxy
2004-12-12,fat_albert,fat_albert,fat_albert,fat_albert
2007-09-20,resident_evil_extinction,resident_evil_extinction,resident_evil_extinction,resident_evil_extinction
2014-05-21,blended,blended,blended,blended
2006-01-13,last_holiday,last_holiday,last_holiday,last_holiday
1994-09-30,the_river_wild,the_river_wild,the_river_wild,the_river_wild
1995-07-14,the_indian_in_the_cupboard,https://www.rottentomatoes.com/m/the_indian_in_the_cupboard,indian_in_the_cupboard,indian_in_the_cupboard
2012-07-06,savages,savages,savages,savages
2004-09-06,cellular,cellular,cellular,cellular
2003-04-06,johnny_english,johnny_english,johnny_english,johnny_english
2006-07-27,the_ant_bully,the_ant_bully,the_ant_bully,the_ant_bully
1984-12-14,dune,dune,dune,dune
2007-09-14,across_the_universe,across_the_universe,across_the_universe,across_the_universe
2008-12-19,revolutionary_road,revolutionary_road,revolutionary_road,revolutionary_road
2006-03-01,16_blocks,16_blocks,16_blocks,16_blocks
2008-08-20,babylon_ad,babylon_ad,babylon_ad,babylon_ad
1996-10-04,the_glimmer_man,https://www.rottentomatoes.com/m/the_glimmer_man,glimmer_man,glimmer_man
1996-07-19,multiplicity,multiplicity,multiplicity,multiplicity
2009-07-31,aliens_in_the_attic,aliens_in_the_attic,aliens_in_the_attic,aliens_in_the_attic
2001-01-09,the_pledge,the_pledge,the_pledge,the_pledge
2005-12-25,the_producers,https://www.rottentomatoes.com/m/the_producers,producers,https://www.rottentomatoes.com/m/producers
1996-06-06,the_phantom,https://www.rottentomatoes.com/m/the_phantom,phantom,https://www.rottentomatoes.com/m/phantom
2000-12-11,all_the_pretty_horses,all_the_pretty_horses,all_the_pretty_horses,all_the_pretty_horses
1995-12-22,nixon,nixon,nixon,nixon
2010-02-12,the_ghost_writer,https://www.rottentomatoes.com/m/the_ghost_writer,ghost_writer,ghost_writer
1998-01-30,deep_rising,deep_rising,deep_rising,deep_rising
2008-09-15,miracle_at_st_anna,miracle_at_st_anna,miracle_at_st_anna,miracle_at_st_anna
2008-08-21,bangkok_dangerous,bangkok_dangerous,bangkok_dangerous,bangkok_dangerous
2002-04-05,big_trouble,big_trouble,big_trouble,big_trouble
2007-10-04,love_in_the_time_of_cholera,love_in_the_time_of_cholera,love_in_the_time_of_cholera,love_in_the_time_of_cholera
1997-01-31,shadow_conspiracy,shadow_conspiracy,shadow_conspiracy,shadow_conspiracy
2011-09-15,johnny_english_reborn,johnny_english_reborn,johnny_english_reborn,johnny_english_reborn
2012-06-15,foodfight,foodfight,foodfight,foodfight
2012-10-11,argo,https://www.rottentomatoes.com/m/argo,argo_2012,argo_2012
1993-08-06,the_fugitive,https://www.rottentomatoes.com/m/the_fugitive,fugitive,https://www.rottentomatoes.com/m/fugitive
2010-03-16,the_bounty_hunter,https://www.rottentomatoes.com/m/the_bounty_hunter,bounty_hunter,bounty_hunter
1996-10-18,sleepers,https://www.rottentomatoes.com/m/sleepers,1073595-sleepers,1073595-sleepers
1985-05-21,rambo_first_blood_part_ii,rambo_first_blood_part_ii,rambo_first_blood_part_ii,rambo_first_blood_part_ii
1996-02-02,the_juror,https://www.rottentomatoes.com/m/the_juror,juror,juror
1940-02-23,pinocchio,pinocchio,pinocchio,pinocchio
1980-11-19,heavens_gate,heavens_gate,heavens_gate,heavens_gate
2006-01-12,underworld_evolution,underworld_evolution,underworld_evolution,underworld_evolution
2015-11-10,victor_frankenstein,https://www.rottentomatoes.com/m/victor_frankenstein,https://www.rottentomatoes.com/m/victor_frankenstein,https://www.rottentomatoes.com/m/https://www.rottentomatoes.com/m/victor_frankenstein
2000-12-21,finding_forrester,finding_forrester,finding_forrester,finding_forrester
2000-04-06,28_days,28_days,28_days,28_days
2005-02-02,unleashed,https://www.rottentomatoes.com/m/unleashed,danny_the_dog,danny_the_dog
2002-04-12,the_sweetest_thing,https://www.rottentomatoes.com/m/the_sweetest_thing,sweetest_thing,sweetest_thing
1993-06-30,the_firm,https://www.rottentomatoes.com/m/the_firm,firm,https://www.rottentomatoes.com/m/firm
2010-05-01,charlie_st_cloud,charlie_st_cloud,charlie_st_cloud,charlie_st_cloud
2011-01-13,the_mechanic,the_mechanic,the_mechanic,the_mechanic
2012-03-12,21_jump_street,21_jump_street,21_jump_street,21_jump_street
1999-05-13,notting_hill,notting_hill,notting_hill,notting_hill
2000-06-21,chicken_run,chicken_run,chicken_run,chicken_run
2004-01-16,along_came_polly,along_came_polly,along_came_polly,along_came_polly
1992-06-30,boomerang,boomerang,boomerang,boomerang
2013-06-27,the_heat,the_heat,the_heat,the_heat
1963-06-12,cleopatra,cleopatra,cleopatra,cleopatra
2012-10-11,here_comes_the_boom,here_comes_the_boom,here_comes_the_boom,here_comes_the_boom
2002-04-03,high_crimes,high_crimes,high_crimes,high_crimes
1996-11-15,the_mirror_has_two_faces,https://www.rottentomatoes.com/m/the_mirror_has_two_faces,mirror_has_two_faces,mirror_has_two_faces
2002-01-25,the_mothman_prophecies,https://www.rottentomatoes.com/m/the_mothman_prophecies,mothman_prophecies,mothman_prophecies
2009-07-08,brno,https://www.rottentomatoes.com/m/brno,bruno,bruno
1989-07-07,licence_to_kill,licence_to_kill,licence_to_kill,licence_to_kill
2011-03-11,red_riding_hood,https://www.rottentomatoes.com/m/red_riding_hood,girl_with_the_red_riding_hood,girl_with_the_red_riding_hood
2001-03-01,15_minutes,15_minutes,15_minutes,15_minutes
1993-05-28,super_mario_bros,super_mario_bros,super_mario_bros,super_mario_bros
2005-09-16,lord_of_war,lord_of_war,lord_of_war,lord_of_war
2012-01-26,one_for_the_money,one_for_the_money,one_for_the_money,one_for_the_money
2014-12-25,the_interview,the_interview,the_interview,the_interview
2010-12-02,the_warriors_way,the_warriors_way,the_warriors_way,the_warriors_way
2002-11-08,8_mile,8_mile,8_mile,8_mile
2001-05-11,a_knights_tale,https://www.rottentomatoes.com/m/a_knights_tale,knights_tale,knights_tale
2003-08-15,the_medallion,https://www.rottentomatoes.com/m/the_medallion,medallion,medallion
1999-08-06,the_sixth_sense,https://www.rottentomatoes.com/m/the_sixth_sense,sixth_sense,sixth_sense
2012-01-13,man_on_a_ledge,man_on_a_ledge,man_on_a_ledge,man_on_a_ledge
2011-10-13,the_big_year,the_big_year,the_big_year,the_big_year
1984-06-22,the_karate_kid,https://www.rottentomatoes.com/m/the_karate_kid,karate_kid,karate_kid
2013-12-12,american_hustle,american_hustle,american_hustle,american_hustle
2009-06-01,the_proposal,the_proposal,the_proposal,the_proposal
1999-09-24,double_jeopardy,double_jeopardy,double_jeopardy,double_jeopardy
1989-11-20,back_to_the_future_part_ii,https://www.rottentomatoes.com/m/back_to_the_future_part_ii,back_to_the_future_2,back_to_the_future_2
2014-07-14,lucy,lucy,lucy,lucy
2015-02-11,fifty_shades_of_grey,fifty_shades_of_grey,fifty_shades_of_grey,fifty_shades_of_grey
2003-07-25,spy_kids_3_d_game_over,https://www.rottentomatoes.com/m/spy_kids_3_d_game_over,spy_kids_3d_game_over,spy_kids_3d_game_over
1996-07-24,a_time_to_kill,https://www.rottentomatoes.com/m/a_time_to_kill,1072381-time_to_kill,1072381-time_to_kill
2003-12-24,cheaper_by_the_dozen,cheaper_by_the_dozen,cheaper_by_the_dozen,cheaper_by_the_dozen
2013-12-24,lone_survivor,lone_survivor,lone_survivor,lone_survivor
1992-07-01,a_league_of_their_own,https://www.rottentomatoes.com/m/a_league_of_their_own,league_of_their_own,league_of_their_own
2016-05-13,the_conjuring_2,the_conjuring_2,the_conjuring_2,the_conjuring_2
2010-09-30,the_social_network,the_social_network,the_social_network,the_social_network
2009-02-06,hes_just_not_that_into_you,hes_just_not_that_into_you,hes_just_not_that_into_you,hes_just_not_that_into_you
2006-04-13,scary_movie_4,scary_movie_4,scary_movie_4,scary_movie_4
2000-02-03,scream_3,scream_3,scream_3,scream_3
1990-05-25,back_to_the_future_part_iii,https://www.rottentomatoes.com/m/back_to_the_future_part_iii,back_to_the_future_3,back_to_the_future_3
2015-03-26,get_hard,get_hard,get_hard,get_hard
1992-11-13,dracula,dracula,dracula,dracula
2009-08-06,julie__julia,https://www.rottentomatoes.com/m/julie__julia,julie_and_julia,julie_and_julia
2013-04-12,42,https://www.rottentomatoes.com/m/42,42_2013,42_2013
1999-12-25,the_talented_mr_ripley,https://www.rottentomatoes.com/m/the_talented_mr_ripley,talented_mr_ripley,talented_mr_ripley
2014-11-12,dumb_and_dumber_to,dumb_and_dumber_to,dumb_and_dumber_to,dumb_and_dumber_to
2006-02-17,eight_below,eight_below,eight_below,eight_below
2015-09-24,the_intern,the_intern,the_intern,the_intern
2016-01-14,ride_along_2,ride_along_2,ride_along_2,ride_along_2
1992-09-25,the_last_of_the_mohicans,https://www.rottentomatoes.com/m/the_last_of_the_mohicans,last_of_mohicans,https://www.rottentomatoes.com/m/last_of_mohicans
2004-10-29,ray,ray,ray,ray
2005-04-01,sin_city,sin_city,sin_city,sin_city
2008-02-01,vantage_point,vantage_point,vantage_point,vantage_point
2009-03-20,i_love_you_man,i_love_you_man,i_love_you_man,i_love_you_man
2001-11-01,shallow_hal,shallow_hal,shallow_hal,shallow_hal
1991-12-20,jfk,https://www.rottentomatoes.com/m/jfk,1037756-jfk,1037756-jfk
2006-01-26,big_mommas_house_2,https://www.rottentomatoes.com/m/big_mommas_house_2,1154157-big_mommas_house_2,1154157-big_mommas_house_2
2001-03-01,the_mexican,https://www.rottentomatoes.com/m/the_mexican,mexican,mexican
2009-03-11,17_again,17_again,17_again,17_again
2014-04-16,the_other_woman,https://www.rottentomatoes.com/m/the_other_woman,other_woman,other_woman
2009-08-26,the_final_destination,the_final_destination,the_final_destination,the_final_destination
2015-10-15,bridge_of_spies,bridge_of_spies,bridge_of_spies,bridge_of_spies
2001-11-17,behind_enemy_lines,behind_enemy_lines,behind_enemy_lines,behind_enemy_lines
2010-06-04,get_him_to_the_greek,https://www.rottentomatoes.com/m/get_him_to_the_greek,1212410-get_him_to_the_greek,1212410-get_him_to_the_greek
2004-10-15,shall_we_dance,shall_we_dance,shall_we_dance,shall_we_dance
1998-07-10,small_soldiers,small_soldiers,small_soldiers,small_soldiers
1997-07-31,spawn,spawn,spawn,spawn
2002-01-23,the_count_of_monte_cristo,https://www.rottentomatoes.com/m/the_count_of_monte_cristo,count_of_monte_cristo,https://www.rottentomatoes.com/m/count_of_monte_cristo
2011-03-17,the_lincoln_lawyer,the_lincoln_lawyer,the_lincoln_lawyer,the_lincoln_lawyer
2011-02-16,unknown,unknown,unknown,unknown
2006-10-19,the_prestige,https://www.rottentomatoes.com/m/the_prestige,prestige,prestige
2014-11-26,horrible_bosses_2,horrible_bosses_2,horrible_bosses_2,horrible_bosses_2
2013-02-14,escape_from_planet_earth,https://www.rottentomatoes.com/m/escape_from_planet_earth,https://www.rottentomatoes.com/m/escape_from_planet_earth,https://www.rottentomatoes.com/m/https://www.rottentomatoes.com/m/escape_from_planet_earth
2006-12-07,apocalypto,apocalypto,apocalypto,apocalypto
1987-06-29,the_living_daylights,https://www.rottentomatoes.com/m/the_living_daylights,living_daylights,living_daylights
2010-07-03,predators,https://www.rottentomatoes.com/m/predators,10012256-predators,10012256-predators
1986-06-18,legal_eagles,legal_eagles,legal_eagles,legal_eagles
2004-03-12,secret_window,secret_window,secret_window,secret_window
2006-06-16,the_lake_house,the_lake_house,the_lake_house,the_lake_house
2005-07-29,the_skeleton_key,https://www.rottentomatoes.com/m/the_skeleton_key,skeleton_key,https://www.rottentomatoes.com/m/skeleton_key
2012-08-15,the_odd_life_of_timothy_green,the_odd_life_of_timothy_green,the_odd_life_of_timothy_green,the_odd_life_of_timothy_green
2008-05-02,made_of_honor,made_of_honor,made_of_honor,made_of_honor
2014-06-05,jersey_boys,jersey_boys,jersey_boys,jersey_boys
1997-11-18,the_rainmaker,https://www.rottentomatoes.com/m/the_rainmaker,rainmaker,https://www.rottentomatoes.com/m/rainmaker
2003-11-21,gothika,gothika,gothika,gothika
1997-12-03,amistad,amistad,amistad,amistad
1992-02-07,medicine_man,https://www.rottentomatoes.com/m/medicine_man,1038176-medicine_man,1038176-medicine_man
2007-12-25,aliens_vs_predator_requiem,https://www.rottentomatoes.com/m/aliens_vs_predator_requiem,avp2,avp2
1994-12-19,rihie_rih,https://www.rottentomatoes.com/m/rihie_rih,richie_rich,richie_rich
2000-08-11,autumn_in_new_york,autumn_in_new_york,autumn_in_new_york,autumn_in_new_york
2007-02-09,music_and_lyrics,music_and_lyrics,music_and_lyrics,music_and_lyrics
2011-02-14,paul,paul,paul,paul
2012-12-19,the_guilt_trip,the_guilt_trip,the_guilt_trip,the_guilt_trip
2011-04-11,scream_4,scream_4,scream_4,scream_4
1999-02-26,8mm,8mm,8mm,8mm
1991-03-01,the_doors,https://www.rottentomatoes.com/m/the_doors,doors,doors
2014-07-17,sex_tape,sex_tape,sex_tape,sex_tape
2000-02-16,hanging_up,hanging_up,hanging_up,hanging_up
2011-08-12,final_destination_5,final_destination_5,final_destination_5,final_destination_5
1999-08-16,mickey_blue_eyes,mickey_blue_eyes,mickey_blue_eyes,mickey_blue_eyes
2000-10-12,pay_it_forward,pay_it_forward,pay_it_forward,pay_it_forward
2005-04-06,fever_pitch,fever_pitch,fever_pitch,fever_pitch
2008-03-20,drillbit_taylor,drillbit_taylor,drillbit_taylor,drillbit_taylor
2014-05-22,a_million_ways_to_die_in_the_west,a_million_ways_to_die_in_the_west,a_million_ways_to_die_in_the_west,a_million_ways_to_die_in_the_west
1994-07-01,the_shadow,the_shadow,the_shadow,the_shadow
2011-12-24,extremely_loud__incredibly_close,https://www.rottentomatoes.com/m/extremely_loud__incredibly_close,extremely_loud_and_incredibly_close,extremely_loud_and_incredibly_close
2010-01-12,morning_glory,morning_glory,morning_glory,morning_glory
2005-11-09,get_rich_or_die_tryin,get_rich_or_die_tryin,get_rich_or_die_tryin,get_rich_or_die_tryin
2000-08-23,the_art_of_war,https://www.rottentomatoes.com/m/the_art_of_war,art_of_war,https://www.rottentomatoes.com/m/art_of_war
2005-11-23,rent,https://www.rottentomatoes.com/m/rent,1152276-rent,1152276-rent
2000-08-11,bless_the_child,bless_the_child,bless_the_child,bless_the_child
1999-04-02,the_out_of_towners,the_out_of_towners,the_out_of_towners,the_out_of_towners
1996-08-23,the_island_of_dr_moreau,https://www.rottentomatoes.com/m/the_island_of_dr_moreau,island_of_dr_moreau,https://www.rottentomatoes.com/m/island_of_dr_moreau
2001-09-07,the_musketeer,https://www.rottentomatoes.com/m/the_musketeer,musketeer,musketeer
2008-02-28,the_other_boleyn_girl,https://www.rottentomatoes.com/m/the_other_boleyn_girl,other_boleyn_girl,other_boleyn_girl
2001-02-16,sweet_november,sweet_november,sweet_november,sweet_november
2007-04-05,the_reaping,the_reaping,the_reaping,the_reaping
1973-10-02,mean_streets,mean_streets,mean_streets,mean_streets
1994-06-03,renaissance_man,renaissance_man,renaissance_man,renaissance_man
2011-07-27,colombiana,colombiana,colombiana,colombiana
1998-05-15,quest_for_camelot,quest_for_camelot,quest_for_camelot,quest_for_camelot
2002-09-06,city_by_the_sea,city_by_the_sea,city_by_the_sea,city_by_the_sea
1999-01-15,at_first_sight,https://www.rottentomatoes.com/m/at_first_sight,1084607-at_first_sight,1084607-at_first_sight
2004-01-16,torque,https://www.rottentomatoes.com/m/torque,1129132-torque,1129132-torque
1996-02-16,city_hall,city_hall,city_hall,city_hall
1995-09-22,showgirls,showgirls,showgirls,showgirls
2006-05-24,marie_antoinette,https://www.rottentomatoes.com/m/marie_antoinette,1158195-marie_antoinette,1158195-marie_antoinette
1995-04-21,kiss_of_death,https://www.rottentomatoes.com/m/kiss_of_death,1060720-kiss_of_death,1060720-kiss_of_death
2000-10-06,get_carter,get_carter,get_carter,get_carter
2012-09-09,the_impossible,the_impossible,the_impossible,the_impossible
1987-05-15,ishtar,ishtar,ishtar,ishtar
2009-10-23,fantastic_mr_fox,https://www.rottentomatoes.com/m/fantastic_mr_fox,1197696-fantastic_mr_fox,1197696-fantastic_mr_fox
2002-04-26,life_or_something_like_it,life_or_something_like_it,life_or_something_like_it,life_or_something_like_it
1992-02-28,memoirs_of_an_invisible_man,memoirs_of_an_invisible_man,memoirs_of_an_invisible_man,memoirs_of_an_invisible_man
2004-05-01,new_york_minute,new_york_minute,new_york_minute,new_york_minute
2004-10-22,alfie,alfie,alfie,alfie
2012-02-02,big_miracle,big_miracle,big_miracle,big_miracle
1999-03-12,the_deep_end_of_the_ocean,https://www.rottentomatoes.com/m/the_deep_end_of_the_ocean,deep_end_of_ocean,https://www.rottentomatoes.com/m/deep_end_of_ocean
2002-08-09,feardotcom,https://www.rottentomatoes.com/m/feardotcom,feardotcom_2002,feardotcom_2002
2009-10-23,cirque_du_freak_the_vampires_assistant,https://www.rottentomatoes.com/m/cirque_du_freak_the_vampires_assistant,vampires_assistant,vampires_assistant
2003-09-26,duplex,duplex,duplex,duplex
2008-11-07,soul_men,https://www.rottentomatoes.com/m/soul_men,10009635-soul_men,10009635-soul_men
1980-01-01,raise_the_titanic,raise_the_titanic,raise_the_titanic,raise_the_titanic
1999-08-05,universal_soldier_the_return,universal_soldier_the_return,universal_soldier_the_return,universal_soldier_the_return
2009-09-08,pandorum,pandorum,pandorum,pandorum
2001-12-03,impostor,impostor,impostor,impostor
2002-11-27,extreme_ops,extreme_ops,extreme_ops,extreme_ops
2001-04-06,just_visiting,just_visiting,just_visiting,just_visiting
2007-04-05,sunshine,sunshine,sunshine,sunshine
2012-03-07,a_thousand_words,a_thousand_words,a_thousand_words,a_thousand_words
2008-12-12,delgo,delgo,delgo,delgo
2015-02-16,the_gunman,https://www.rottentomatoes.com/m/the_gunman,gunman,gunman
2006-07-21,stormbreaker,stormbreaker,stormbreaker,stormbreaker
2007-04-12,disturbia,disturbia,disturbia,disturbia
1995-09-14,hackers,hackers,hackers,hackers
2007-09-03,the_hunting_party,the_hunting_party,the_hunting_party,the_hunting_party
1994-03-11,the_hudsucker_proxy,the_hudsucker_proxy,the_hudsucker_proxy,the_hudsucker_proxy
2005-07-17,nomad_the_warrior,nomad_the_warrior,nomad_the_warrior,nomad_the_warrior
2004-09-24,the_last_shot,the_last_shot,the_last_shot,the_last_shot
1994-05-11,the_crow,https://www.rottentomatoes.com/m/the_crow,crow,crow
2009-08-14,the_time_travelers_wife,https://www.rottentomatoes.com/m/the_time_travelers_wife,time_travelers_wife,time_travelers_wife
